,client_id,activity,frequency,monetary,activity_score,monetary_score,frequency_score,AFM_score,segment
4658,709610283,10,3,4544,4,4,4,44,loyal_customers
4659,714575208,11,1,4192,4,3,1,14,at risk
4660,716758908,10,3,4492,4,4,4,44,loyal_customers
4661,778915233,10,3,2377,4,2,4,44,loyal_customers
4662,789466008,9,4,3578,3,3,5,53,potential_loyalists
4663,716635758,9,2,4345,3,4,2,23,at risk
4664,771819258,11,2,4561,4,4,2,24,at risk
4665,713451408,11,3,3392,4,3,4,44,loyal_customers
4666,780146658,10,4,1633,4,1,5,54,champions
4667,711675108,9,1,3956,3,3,1,13,at risk
4668,755467683,10,4,2403,4,2,5,54,champions
4669,792864858,9,3,2311,3,2,4,43,potential_loyalists
4670,713009208,10,3,4292,4,4,4,44,loyal_customers
4671,772231233,10,4,4250,4,3,5,54,champions
4672,720510333,10,2,4574,4,4,2,24,at risk
4673,780199233,11,1,4478,4,4,1,14,at risk
4674,711700158,9,2,4384,3,4,2,23,at risk
4675,788275083,9,4,4678,3,4,5,53,potential_loyalists
4676,708804633,10,2,2888,4,2,2,24,at risk
4677,714479358,9,3,2216,3,2,4,43,potential_loyalists
4678,711406758,10,2,4385,4,4,2,24,at risk
4679,821424483,9,1,4242,3,3,1,13,at risk
4680,769438608,9,2,2522,3,2,2,23,at risk
4681,822068583,9,0,3946,3,3,1,13,at risk
4682,711371208,10,2,4490,4,4,2,24,at risk
4683,788832033,9,3,3015,3,2,4,43,potential_loyalists
4684,713452533,9,3,3427,3,3,4,43,potential_loyalists
4685,720212508,9,4,3325,3,3,5,53,potential_loyalists
4686,717825033,9,2,4509,3,4,2,23,at risk
4687,779926608,10,1,4697,4,4,1,14,at risk
4688,713608383,11,4,1632,4,1,5,54,champions
4689,710125608,10,0,4756,4,4,1,14,at risk
4690,712724733,9,1,3959,3,3,1,13,at risk
4691,718286658,9,1,4059,3,3,1,13,at risk
4692,714195108,9,4,4077,3,3,5,53,potential_loyalists
4693,720867708,9,2,2335,3,2,2,23,at risk
4694,752573508,10,4,3718,4,3,5,54,champions
4695,768661758,10,1,4919,4,4,1,14,at risk
4696,721126833,10,3,2038,4,2,4,44,loyal_customers
4697,716093133,10,2,3831,4,3,2,24,at risk
4698,771092433,9,3,4434,3,4,4,43,potential_loyalists
4699,712807758,9,3,2476,3,2,4,43,potential_loyalists
4700,721514883,12,1,4657,5,4,1,15,cant_loose
4701,824140908,9,4,1246,3,1,5,53,potential_loyalists
4702,712971708,12,3,4648,5,4,4,45,loyal_customers
4703,716471508,11,2,4350,4,4,2,24,at risk
4704,782548758,10,3,5668,4,5,4,44,loyal_customers
4705,720444408,10,4,2576,4,2,5,54,champions
4706,717389433,11,4,3638,4,3,5,54,champions
4707,714292533,11,2,3593,4,3,2,24,at risk
4708,709585758,11,4,4004,4,3,5,54,champions
4709,712096758,9,1,4504,3,4,1,13,at risk
4710,811463283,11,1,3283,4,3,1,14,at risk
4711,789358908,10,2,2562,4,2,2,24,at risk
4712,718146258,9,1,3737,3,3,1,13,at risk
4713,710779083,9,4,4338,3,4,5,53,potential_loyalists
4714,709166883,10,1,4121,4,3,1,14,at risk
4715,712554183,9,2,4070,3,3,2,23,at risk
4716,721315233,9,4,3780,3,3,5,53,potential_loyalists
4717,714766383,9,2,4992,3,5,2,23,at risk
4718,797491683,10,3,2234,4,2,4,44,loyal_customers
4719,714157908,11,4,3795,4,3,5,54,champions
4720,714588408,9,2,4446,3,4,2,23,at risk
4721,719627133,9,4,3965,3,3,5,53,potential_loyalists
4722,714125883,10,1,3696,4,3,1,14,at risk
4723,712865583,10,2,3939,4,3,2,24,at risk
4724,779363283,9,2,4376,3,4,2,23,at risk
4725,779224758,9,2,3828,3,3,2,23,at risk
4726,718775808,11,4,5153,4,5,5,54,champions
4727,710267583,9,2,3914,3,3,2,23,at risk
4728,711305208,9,4,4354,3,4,5,53,potential_loyalists
4729,717531483,10,2,4444,4,4,2,24,at risk
4730,709170108,10,4,1522,4,1,5,54,champions
4731,716056158,9,3,2395,3,2,4,43,potential_loyalists
4732,711326583,9,3,4274,3,4,4,43,potential_loyalists
4733,715406658,10,1,2738,4,2,1,14,at risk
4734,712814658,11,2,4755,4,4,2,24,at risk
4735,773228133,10,2,2437,4,2,2,24,at risk
4736,710453283,8,2,4107,3,3,2,23,at risk
4737,795266208,10,1,4493,4,4,1,14,at risk
4738,779090883,9,1,3478,3,3,1,13,at risk
4739,712309758,10,3,4351,4,4,4,44,loyal_customers
4740,716625033,9,6,2753,3,2,5,53,potential_loyalists
4741,790112133,9,2,4388,3,4,2,23,at risk
4742,797238108,11,2,3915,4,3,2,24,at risk
4743,716782758,10,4,2013,4,2,5,54,champions
4744,715588008,9,3,2333,3,2,4,43,potential_loyalists
4745,713977308,9,4,3820,3,3,5,53,potential_loyalists
4746,719059083,11,1,4129,4,3,1,14,at risk
4747,708797583,9,3,2576,3,2,4,43,potential_loyalists
4748,708809283,9,1,2414,3,2,1,13,at risk
4749,771529608,6,0,4538,1,4,1,11,hibernating
4750,715776033,11,3,4116,4,3,4,44,loyal_customers
4751,778619358,11,4,4754,4,4,5,54,champions
4752,715717608,9,1,4813,3,4,1,13,at risk
4753,789204933,10,4,4511,4,4,5,54,champions
4754,711100608,10,2,2574,4,2,2,24,at risk
4755,713591283,6,1,4389,1,4,1,11,hibernating
4756,719344608,9,3,4313,3,4,4,43,potential_loyalists
4757,787659483,10,2,4223,4,3,2,24,at risk
4758,822948708,10,2,3108,4,2,2,24,at risk
4759,710080383,10,3,4417,4,4,4,44,loyal_customers
4760,715596783,9,3,4333,3,4,4,43,potential_loyalists
4761,798773208,10,3,3691,4,3,4,44,loyal_customers
4762,768624258,11,2,2541,4,2,2,24,at risk
4763,721412208,10,2,3887,4,3,2,24,at risk
4764,708129933,9,2,4210,3,3,2,23,at risk
4765,719703483,9,3,4646,3,4,4,43,potential_loyalists
4766,708290208,9,4,3118,3,2,5,53,potential_loyalists
4767,710431158,11,2,3778,4,3,2,24,at risk
4768,816528333,6,1,4546,1,4,1,11,hibernating
4769,778760808,11,3,2008,4,2,4,44,loyal_customers
4770,718025808,9,4,3689,3,3,5,53,potential_loyalists
4771,815860008,10,4,5109,4,5,5,54,champions
4772,780126033,11,5,2082,4,2,5,54,champions
4773,720135333,11,0,1753,4,1,1,14,at risk
4774,719174433,11,2,2467,4,2,2,24,at risk
4775,821521983,11,4,4321,4,4,5,54,champions
4776,716961933,10,4,4262,4,3,5,54,champions
4777,712834533,10,4,4119,4,3,5,54,champions
4778,710544033,11,3,4715,4,4,4,44,loyal_customers
4779,710622333,10,2,4386,4,4,2,24,at risk
4780,714277758,10,1,4064,4,3,1,14,at risk
4781,713166333,10,1,4467,4,4,1,14,at risk
4782,714346608,11,4,2220,4,2,5,54,champions
4783,778284783,9,2,4617,3,4,2,23,at risk
4784,714721608,9,0,4190,3,3,1,13,at risk
4785,716453883,9,1,4423,3,4,1,13,at risk
4786,713876958,10,4,5036,4,5,5,54,champions
4787,794967408,10,1,3863,4,3,1,14,at risk
4788,798481383,11,2,2684,4,2,2,24,at risk
4789,718697583,9,2,4073,3,3,2,23,at risk
4790,711799458,11,1,4544,4,4,1,14,at risk
4791,823904133,10,4,2489,4,2,5,54,champions
4792,718005108,11,2,3692,4,3,2,24,at risk
4793,717877533,11,1,3761,4,3,1,14,at risk
4794,711883833,11,1,4752,4,4,1,14,at risk
4795,711646908,10,3,2010,4,2,4,44,loyal_customers
4796,718171308,9,4,2506,3,2,5,53,potential_loyalists
4797,709627983,9,0,4497,3,4,1,13,at risk
4798,716580933,9,3,4533,3,4,4,43,potential_loyalists
4799,713600958,7,3,3647,2,3,4,42,potential_loyalists
4800,772248408,11,4,3366,4,3,5,54,champions
4801,720196158,9,3,3350,3,3,4,43,potential_loyalists
4802,770024733,10,3,2520,4,2,4,44,loyal_customers
4803,710912733,10,4,4590,4,4,5,54,champions
4804,712860858,11,3,4943,4,5,4,44,loyal_customers
4805,708702258,10,2,2051,4,2,2,24,at risk
4806,797169633,9,3,3127,3,2,4,43,potential_loyalists
4807,709922508,11,1,5207,4,5,1,14,at risk
4808,712802733,11,4,2965,4,2,5,54,champions
4809,716981358,9,0,4858,3,4,1,13,at risk
4810,758787333,11,2,3880,4,3,2,24,at risk
4811,720519333,9,3,2594,3,2,4,43,potential_loyalists
4812,717387933,9,3,3837,3,3,4,43,potential_loyalists
4813,738195708,11,3,3608,4,3,4,44,loyal_customers
4814,708560733,10,3,4715,4,4,4,44,loyal_customers
4815,717001908,10,2,2874,4,2,2,24,at risk
4816,768972558,9,4,3980,3,3,5,53,potential_loyalists
4817,716899233,8,3,4542,3,4,4,43,potential_loyalists
4818,715567608,8,4,3964,3,3,5,53,potential_loyalists
4819,713264583,9,2,4486,3,4,2,23,at risk
4820,716769783,10,4,3943,4,3,5,54,champions
4821,719564208,10,1,2751,4,2,1,14,at risk
4822,716680983,11,1,4924,4,4,1,14,at risk
4823,715719033,9,2,3772,3,3,2,23,at risk
4824,713229633,10,4,2061,4,2,5,54,champions
4825,788246958,11,2,4375,4,4,2,24,at risk
4826,720419358,10,1,4548,4,4,1,14,at risk
4827,772545858,10,3,3808,4,3,4,44,loyal_customers
4828,771431133,10,4,3778,4,3,5,54,champions
4829,717800358,9,4,4791,3,4,5,53,potential_loyalists
4830,798041508,9,2,1880,3,1,2,23,at risk
4831,710626758,11,3,3706,4,3,4,44,loyal_customers
4832,718982058,10,0,4011,4,3,1,14,at risk
4833,791822733,11,3,4904,4,4,4,44,loyal_customers
4834,718762308,10,3,3668,4,3,4,44,loyal_customers
4835,716841783,10,3,5080,4,5,4,44,loyal_customers
4836,794524833,9,3,4009,3,3,4,43,potential_loyalists
4837,721359183,9,4,4390,3,4,5,53,potential_loyalists
4838,715014633,9,2,2579,3,2,2,23,at risk
4839,714372333,8,2,2256,3,2,2,23,at risk
4840,766946058,6,4,4010,1,3,5,51,regular customers
4841,708549033,11,3,5025,4,5,4,44,loyal_customers
4842,708378108,9,2,4631,3,4,2,23,at risk
4843,826168083,9,3,4750,3,4,4,43,potential_loyalists
4844,779320008,9,3,2180,3,2,4,43,potential_loyalists
4845,715312158,10,3,3895,4,3,4,44,loyal_customers
4846,711688983,10,3,3060,4,2,4,44,loyal_customers
4847,714393708,10,3,4913,4,4,4,44,loyal_customers
4848,789477483,9,1,3847,3,3,1,13,at risk
4849,712481733,10,4,4078,4,3,5,54,champions
4850,713153733,9,3,2061,3,2,4,43,potential_loyalists
4851,780201633,9,2,2189,3,2,2,23,at risk
4852,709285683,11,1,4509,4,4,1,14,at risk
4853,789823383,9,4,4532,3,4,5,53,potential_loyalists
4854,709980783,9,0,4066,3,3,1,13,at risk
4855,772054458,11,3,4025,4,3,4,44,loyal_customers
4856,788095158,9,3,2623,3,2,4,43,potential_loyalists
4857,717045033,11,3,4677,4,4,4,44,loyal_customers
4858,710503308,11,2,4049,4,3,2,24,at risk
4859,757167633,9,3,3836,3,3,4,43,potential_loyalists
4860,779739783,9,2,3561,3,3,2,23,at risk
4861,758653833,11,3,4392,4,4,4,44,loyal_customers
4862,771288258,10,2,4660,4,4,2,24,at risk
4863,716855058,10,4,2557,4,2,5,54,champions
4864,708433683,10,3,4410,4,4,4,44,loyal_customers
4865,713175483,10,2,3745,4,3,2,24,at risk
4866,709500183,9,4,2077,3,2,5,53,potential_loyalists
4867,789238683,10,2,4586,4,4,2,24,at risk
4868,710502258,9,4,4598,3,4,5,53,potential_loyalists
4869,715445058,8,4,2715,3,2,5,53,potential_loyalists
4870,719464758,10,3,4219,4,3,4,44,loyal_customers
4871,708442158,10,4,3801,4,3,5,54,champions
4872,718524783,9,4,2128,3,2,5,53,potential_loyalists
4873,717093858,9,3,3664,3,3,4,43,potential_loyalists
4874,711654558,9,4,4025,3,3,5,53,potential_loyalists
4875,718924983,11,3,4833,4,4,4,44,loyal_customers
4876,717463608,9,1,4116,3,3,1,13,at risk
4877,715779333,10,3,3895,4,3,4,44,loyal_customers
4878,708117933,10,3,2469,4,2,4,44,loyal_customers
4879,789563658,8,4,4618,3,4,5,53,potential_loyalists
4880,709239483,9,1,4622,3,4,1,13,at risk
4881,766456683,10,0,3986,4,3,1,14,at risk
4882,779703258,9,1,4962,3,5,1,13,at risk
4883,709719333,9,4,4841,3,4,5,53,potential_loyalists
4884,717016833,8,2,4282,3,4,2,23,at risk
4885,711017433,10,4,4416,4,4,5,54,champions
4886,712777233,8,3,2701,3,2,4,43,potential_loyalists
4887,712706058,10,4,1970,4,2,5,54,champions
4888,720905133,10,6,2439,4,2,5,54,champions
4889,712947333,9,0,1653,3,1,1,13,at risk
4890,806995683,11,3,2870,4,2,4,44,loyal_customers
4891,720575058,10,1,4259,4,3,1,14,at risk
4892,770828358,10,4,4839,4,4,5,54,champions
4893,721361433,11,1,4469,4,4,1,14,at risk
4894,770268933,10,2,4115,4,3,2,24,at risk
4895,789209283,9,0,4518,3,4,1,13,at risk
4896,716204883,9,1,3935,3,3,1,13,at risk
4897,715506258,10,1,4477,4,4,1,14,at risk
4898,711871758,10,3,2487,4,2,4,44,loyal_customers
4899,772655733,10,4,4489,4,4,5,54,champions
4900,719519058,10,3,2419,4,2,4,44,loyal_customers
4901,716873733,9,3,2639,3,2,4,43,potential_loyalists
4902,780383358,11,0,4683,4,4,1,14,at risk
4903,718522308,11,3,4045,4,3,4,44,loyal_customers
4904,716308683,10,3,4267,4,3,4,44,loyal_customers
4905,719056833,11,4,3968,4,3,5,54,champions
4906,712303908,11,2,3407,4,3,2,24,at risk
4907,715572783,11,2,4573,4,4,2,24,at risk
4908,713641233,6,4,3553,1,3,5,51,regular customers
4909,712854633,11,3,2845,4,2,4,44,loyal_customers
4910,779340183,10,4,4295,4,4,5,54,champions
4911,771952683,10,2,3847,4,3,2,24,at risk
4912,716639058,9,3,3278,3,3,4,43,potential_loyalists
4913,779027733,10,2,3718,4,3,2,24,at risk
4914,713368833,9,4,3906,3,3,5,53,potential_loyalists
4915,713926308,10,3,4487,4,4,4,44,loyal_customers
4916,720206658,10,4,1811,4,1,5,54,champions
4917,708720558,10,0,3773,4,3,1,14,at risk
4918,713857758,9,1,1828,3,1,1,13,at risk
4919,711255858,10,3,4141,4,3,4,44,loyal_customers
4920,798717783,6,1,4752,1,4,1,11,hibernating
4921,710674533,9,4,1611,3,1,5,53,potential_loyalists
4922,718642458,11,0,2992,4,2,1,14,at risk
4923,709788783,10,1,5088,4,5,1,14,at risk
4924,752199183,10,1,4923,4,4,1,14,at risk
4925,789707433,10,2,4370,4,4,2,24,at risk
4926,717448383,10,4,2331,4,2,5,54,champions
4927,779468808,9,3,4961,3,5,4,43,potential_loyalists
4928,790000608,11,1,3838,4,3,1,14,at risk
4929,770917608,8,2,4656,3,4,2,23,at risk
4930,716307558,10,4,2214,4,2,5,54,champions
4931,719048133,9,0,3470,3,3,1,13,at risk
4932,771488583,10,2,4186,4,3,2,24,at risk
4933,717202908,9,4,4270,3,4,5,53,potential_loyalists
4934,720696558,10,4,4485,4,4,5,54,champions
4935,788989083,11,2,4535,4,4,2,24,at risk
4936,720398958,10,3,4340,4,4,4,44,loyal_customers
4937,716530533,11,4,4094,4,3,5,54,champions
4938,714499908,7,3,3243,2,3,4,42,potential_loyalists
4939,708879483,9,0,5006,3,5,1,13,at risk
4940,716044383,11,2,4191,4,3,2,24,at risk
4941,781320783,10,3,2529,4,2,4,44,loyal_customers
4942,711657783,9,4,4617,3,4,5,53,potential_loyalists
4943,715423233,9,3,3539,3,3,4,43,potential_loyalists
4944,719264058,10,3,4305,4,4,4,44,loyal_customers
4945,711120333,7,1,4278,2,4,1,12,hibernating
4946,714100008,10,3,2176,4,2,4,44,loyal_customers
4947,798030933,10,3,4745,4,4,4,44,loyal_customers
4948,708223383,9,4,2736,3,2,5,53,potential_loyalists
4949,708705783,9,1,2628,3,2,1,13,at risk
4950,778949133,9,3,3476,3,3,4,43,potential_loyalists
4951,709017258,10,2,2872,4,2,2,24,at risk
4952,709161108,10,4,1531,4,1,5,54,champions
4953,716842908,10,1,4986,4,5,1,14,at risk
4954,787513533,9,3,3344,3,3,4,43,potential_loyalists
4955,717949983,10,3,3554,4,3,4,44,loyal_customers
4956,714089658,10,1,2063,4,2,1,14,at risk
4957,718863258,10,3,2463,4,2,4,44,loyal_customers
4958,717549408,11,3,3024,4,2,4,44,loyal_customers
4959,807600633,8,1,5408,3,5,1,13,at risk
4960,770293758,11,2,4830,4,4,2,24,at risk
4961,765584208,10,1,4444,4,4,1,14,at risk
4962,811989858,9,2,3501,3,3,2,23,at risk
4963,721276383,10,3,3843,4,3,4,44,loyal_customers
4964,708585933,10,3,4258,4,3,4,44,loyal_customers
4965,713283933,9,3,2273,3,2,4,43,potential_loyalists
4966,714915633,9,6,1793,3,1,5,53,potential_loyalists
4967,709236633,11,3,4033,4,3,4,44,loyal_customers
4968,827948133,10,4,4535,4,4,5,54,champions
4969,718946358,9,2,4348,3,4,2,23,at risk
4970,714400308,11,1,4545,4,4,1,14,at risk
4971,789670533,11,2,4300,4,4,2,24,at risk
4972,770942283,9,2,4811,3,4,2,23,at risk
4973,827074758,11,4,5228,4,5,5,54,champions
4974,818326083,11,2,4385,4,4,2,24,at risk
4975,712292133,10,4,2107,4,2,5,54,champions
4976,709449333,10,2,4097,4,3,2,24,at risk
4977,788840283,10,3,4741,4,4,4,44,loyal_customers
4978,716013858,11,4,5002,4,5,5,54,champions
4979,712229283,10,3,2306,4,2,4,44,loyal_customers
4980,751422258,9,2,3317,3,3,2,23,at risk
4981,715691808,9,4,3955,3,3,5,53,potential_loyalists
4982,794273283,9,3,2709,3,2,4,43,potential_loyalists
4983,788838033,10,4,2832,4,2,5,54,champions
4984,712778658,9,3,4238,3,3,4,43,potential_loyalists
4985,789580908,10,2,4056,4,3,2,24,at risk
4986,778965183,9,2,4166,3,3,2,23,at risk
4987,714462558,10,3,4556,4,4,4,44,loyal_customers
4988,789013833,10,1,2118,4,2,1,14,at risk
4989,800869758,11,1,3967,4,3,1,14,at risk
4990,807426033,11,1,3462,4,3,1,14,at risk
4991,720091083,11,3,4098,4,3,4,44,loyal_customers
4992,711918033,11,3,2050,4,2,4,44,loyal_customers
4993,709679658,9,3,4846,3,4,4,43,potential_loyalists
4994,779296908,9,3,5098,3,5,4,43,potential_loyalists
4995,720682308,11,4,4770,4,4,5,54,champions
4996,714084483,10,3,1724,4,1,4,44,loyal_customers
4997,719495958,9,4,2509,3,2,5,53,potential_loyalists
4998,789775308,11,3,4880,4,4,4,44,loyal_customers
4999,714726858,9,3,2773,3,2,4,43,potential_loyalists
5000,709749483,11,2,4584,4,4,2,24,at risk
5001,710926383,9,1,4549,3,4,1,13,at risk
5002,717172308,10,4,1731,4,1,5,54,champions
5003,771795933,9,4,2376,3,2,5,53,potential_loyalists
5004,785024808,10,3,4464,4,4,4,44,loyal_customers
5005,710277183,10,4,4317,4,4,5,54,champions
5006,714647808,9,0,4628,3,4,1,13,at risk
5007,709857033,11,3,4148,4,3,4,44,loyal_customers
5008,714283458,11,4,4064,4,3,5,54,champions
5009,804829533,6,6,2864,1,2,5,51,regular customers
5010,716702358,9,2,4048,3,3,2,23,at risk
5011,720028683,9,4,3806,3,3,5,53,potential_loyalists
5012,757044033,11,3,3968,4,3,4,44,loyal_customers
5013,719672283,10,4,3145,4,2,5,54,champions
5014,719054733,9,2,4673,3,4,2,23,at risk
5015,793336383,9,4,4915,3,4,5,53,potential_loyalists
5016,795599883,6,2,2511,1,2,2,21,hibernating
5017,715650783,10,2,4906,4,4,2,24,at risk
5018,711819708,10,4,2275,4,2,5,54,champions
5019,713041683,10,4,1867,4,1,5,54,champions
5020,779544708,7,3,3931,2,3,4,42,potential_loyalists
5021,712967508,11,2,5038,4,5,2,24,at risk
5022,710231433,11,4,3395,4,3,5,54,champions
5023,817960533,9,2,4741,3,4,2,23,at risk
5024,713431008,9,0,4198,3,3,1,13,at risk
5025,709663608,10,4,1973,4,2,5,54,champions
5026,754851783,10,2,4423,4,4,2,24,at risk
5027,808743558,9,3,4804,3,4,4,43,potential_loyalists
5028,778905033,7,2,3889,2,3,2,22,hibernating
5029,720844008,10,2,5216,4,5,2,24,at risk
5030,714286383,9,3,3337,3,3,4,43,potential_loyalists
5031,718767183,9,1,4905,3,4,1,13,at risk
5032,712707408,10,2,3919,4,3,2,24,at risk
5033,789859833,10,1,4388,4,4,1,14,at risk
5034,812411058,9,2,2690,3,2,2,23,at risk
5035,712311258,9,3,4634,3,4,4,43,potential_loyalists
5036,778397358,10,4,2574,4,2,5,54,champions
5037,715340733,10,4,4792,4,4,5,54,champions
5038,797495958,10,2,4277,4,4,2,24,at risk
5039,720384633,9,2,3403,3,3,2,23,at risk
5040,810868758,11,2,2384,4,2,2,24,at risk
5041,719105433,9,3,4990,3,5,4,43,potential_loyalists
5042,715609533,9,3,1887,3,1,4,43,potential_loyalists
5043,712160058,7,4,2146,2,2,5,52,potential_loyalists
5044,779130108,10,6,2527,4,2,5,54,champions
5045,712335858,9,2,4867,3,4,2,23,at risk
5046,789643383,9,3,3575,3,3,4,43,potential_loyalists
5047,717733158,10,3,4197,4,3,4,44,loyal_customers
5048,713205108,11,1,3873,4,3,1,14,at risk
5049,719749083,10,0,3465,4,3,1,14,at risk
5050,811762383,10,1,4908,4,4,1,14,at risk
5051,708710283,11,4,4067,4,3,5,54,champions
5052,708542283,9,4,4399,3,4,5,53,potential_loyalists
5053,720667383,9,1,4684,3,4,1,13,at risk
5054,822952158,10,4,4256,4,3,5,54,champions
5055,716922633,9,4,2600,3,2,5,53,potential_loyalists
5056,709081683,11,3,4208,4,3,4,44,loyal_customers
5057,710211783,10,2,2264,4,2,2,24,at risk
5058,720364158,9,3,4314,3,4,4,43,potential_loyalists
5059,713064783,9,4,4205,3,3,5,53,potential_loyalists
5060,709873683,10,1,4352,4,4,1,14,at risk
5061,758106108,10,1,4604,4,4,1,14,at risk
5062,711445233,9,1,4653,3,4,1,13,at risk
5063,778912683,9,1,4778,3,4,1,13,at risk
5064,780496833,10,2,2122,4,2,2,24,at risk
5065,720057183,11,4,3412,4,3,5,54,champions
5066,789081408,9,4,2527,3,2,5,53,potential_loyalists
5067,720634683,10,4,2456,4,2,5,54,champions
5068,808732458,9,0,2838,3,2,1,13,at risk
5069,719947533,10,1,4585,4,4,1,14,at risk
5070,715452408,9,3,4727,3,4,4,43,potential_loyalists
5071,718103733,9,4,4253,3,3,5,53,potential_loyalists
5072,788705358,11,4,3965,4,3,5,54,champions
5073,772105608,9,4,4246,3,3,5,53,potential_loyalists
5074,718396533,9,3,4527,3,4,4,43,potential_loyalists
5075,712949733,10,3,3536,4,3,4,44,loyal_customers
5076,772036233,10,3,4320,4,4,4,44,loyal_customers
5077,713285058,9,4,4275,3,4,5,53,potential_loyalists
5078,710289783,10,4,2537,4,2,5,54,champions
5079,780390108,11,2,5079,4,5,2,24,at risk
5080,720585183,9,2,3659,3,3,2,23,at risk
5081,711831558,11,1,3244,4,3,1,14,at risk
5082,710854008,10,4,3902,4,3,5,54,champions
5083,717017808,11,2,4693,4,4,2,24,at risk
5084,823615983,11,3,1642,4,1,4,44,loyal_customers
5085,807587433,6,5,2229,1,2,5,51,regular customers
5086,709987683,9,4,2798,3,2,5,53,potential_loyalists
5087,714435408,9,1,3297,3,3,1,13,at risk
5088,718994583,9,1,4777,3,4,1,13,at risk
5089,793616883,10,2,5205,4,5,2,24,at risk
5090,779978283,10,1,4428,4,4,1,14,at risk
5091,713370033,11,4,2014,4,2,5,54,champions
5092,710482533,10,1,3863,4,3,1,14,at risk
5093,778830933,10,0,5308,4,5,1,14,at risk
5094,736145283,11,4,3591,4,3,5,54,champions
5095,778718658,9,4,4062,3,3,5,53,potential_loyalists
5096,719482008,9,2,3354,3,3,2,23,at risk
5097,715004808,9,1,4339,3,4,1,13,at risk
5098,720014358,10,4,4019,4,3,5,54,champions
5099,718208358,9,4,3789,3,3,5,53,potential_loyalists
5100,713380308,10,1,4092,4,3,1,14,at risk
5101,716477133,9,4,3910,3,3,5,53,potential_loyalists
5102,713949858,9,4,1674,3,1,5,53,potential_loyalists
5103,827619933,11,2,3541,4,3,2,24,at risk
5104,779135808,11,4,4318,4,4,5,54,champions
5105,719751483,9,1,2567,3,2,1,13,at risk
5106,708219858,9,2,4295,3,4,2,23,at risk
5107,779681433,9,4,1519,3,1,5,53,potential_loyalists
5108,720169383,11,1,3707,4,3,1,14,at risk
5109,718056033,9,2,3334,3,3,2,23,at risk
5110,789226683,10,3,3878,4,3,4,44,loyal_customers
5111,822902508,9,3,4015,3,3,4,43,potential_loyalists
5112,780462183,7,2,4026,2,3,2,22,hibernating
5113,715502808,9,2,4442,3,4,2,23,at risk
5114,788755158,9,1,3016,3,2,1,13,at risk
5115,780038058,10,5,2283,4,2,5,54,champions
5116,709536483,12,3,1999,5,2,4,45,loyal_customers
5117,712563408,11,6,2296,4,2,5,54,champions
5118,771222558,11,3,4467,4,4,4,44,loyal_customers
5119,708145908,9,0,3999,3,3,1,13,at risk
5120,717755058,9,4,4096,3,3,5,53,potential_loyalists
5121,789109983,11,4,3870,4,3,5,54,champions
5122,802600233,11,3,4124,4,3,4,44,loyal_customers
5123,720449208,11,4,4758,4,4,5,54,champions
5124,719557983,9,3,4416,3,4,4,43,potential_loyalists
